GPKODE	UMCU	ICC	NEO	ICK	HCK	FilterUMCU	FilterICC	FilterNEO	FilterICK	FilterHCK	Generic	UseGenName	UseShape	UseBrand	TallMan	Mmol	Divisible	GStand	Shape	Brand	GenName
136751						FALSE	FALSE	FALSE	FALSE	FALSE	ALANINE/ARGININE/ASPARTINEZUUR/CYSTEINE/GLUTAMINEZUUR/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/ORNITHINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/NATRIUMCHLORIDE/KALIUMACETAAT/CALCIUMCHLORIDE/MAGNESIUMACETAAT/GLYCEROFOSFORZUUR/GLUCOSE/OLIJFOLIE, GEZUIVERD/SOJAOLIE, GEZUIVERD							ALANINE/ARGININE/ASPARTINEZUUR/CYSTEINE/GLUTAMINEZUUR/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/ORNITHINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/NATRIUMCHLORIDE/KALIUMACETAAT/CALCIUMCHLORIDE/MAGNESIUMACETAAT/GLYCEROFOSFORZUUR/GLUCOSE/OLIJFOLIE, GEZUIVERD/SOJAOLIE, GEZUIVERD	EMULSIE VOOR INFUSIE	NUMETA	ALANINE/ARGININE/ASPARTINEZUUR/CYSTEINE/GLUTAMINEZUUR/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE 1-WATER/METHIONINE/ORNITHINE HYDROCHLORIDE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/NATRIUMCHLORIDE/KALIUMACETAAT/CALCIUMCHLORIDE 2-WATER/MAGNESIUMACETAAT 4-WATER/GLYCEROFOSFAAT DINATRIUM-5.5-WATER/GLUCOSE 1-WATER/OLIJFOLIE, GEZUIVERD/SOJAOLIE, GEZUIVERD
98841						FALSE	FALSE	FALSE	FALSE	FALSE	ALANINE/ARGININE/ASPARTINEZUUR/GLUTAMINEZUUR/GLYCINE/TYROSINE/GLUTAMINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/FENYLALANINE/PROLINE/SERINE/THREONINE/TRYPTOFAAN/VALINE							ALANINE/ARGININE/ASPARTINEZUUR/GLUTAMINEZUUR/GLYCINE/TYROSINE/GLUTAMINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/FENYLALANINE/PROLINE/SERINE/THREONINE/TRYPTOFAAN/VALINE	INFUSIEVLOEISTOF	GLAMIN	ALANINE/ARGININE/ASPARTINEZUUR/GLUTAMINEZUUR/GLYCINE/TYROSINE/GLUTAMINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE ACETAAT/METHIONINE/FENYLALANINE/PROLINE/SERINE/THREONINE/TRYPTOFAAN/VALINE
153397						FALSE	FALSE	FALSE	FALSE	FALSE	ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/CALCIUMCHLORIDE/CHROOM(III)CHLORIDE/GLYCEROFOSFORZUUR/MAGNESIUMSULFAAT/KALIUMCHLORIDE/KALIUMJODIDE/KOPER(II)CHLORIDE/MANGAAN(II)CHLORIDE/NATRIUMACETAAT/NATRIUMFLUORIDE/NATRIUMMOLYBDAAT/NATRIUMSELENIET/FERRICHLORIDE/ZINKCHLORIDE/ZINKSULFAAT/GLUCOSE/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD/THIAMINE/RIBOFLAVINE/NICOTINAMIDE/PYRIDOXINE/PANTOTHEENZUUR/ASCORBINEZUUR/BIOTINE/FOLIUMZUUR/CYANOCOBALAMINE/TOCOFEROL, DL-ALFA-/ERGOCALCIFEROL/FYTOMENADION/RETINOL							ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/CALCIUMCHLORIDE/CHROOM(III)CHLORIDE/GLYCEROFOSFORZUUR/MAGNESIUMSULFAAT/KALIUMCHLORIDE/KALIUMJODIDE/KOPER(II)CHLORIDE/MANGAAN(II)CHLORIDE/NATRIUMACETAAT/NATRIUMFLUORIDE/NATRIUMMOLYBDAAT/NATRIUMSELENIET/FERRICHLORIDE/ZINKCHLORIDE/ZINKSULFAAT/GLUCOSE/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD/THIAMINE/RIBOFLAVINE/NICOTINAMIDE/PYRIDOXINE/PANTOTHEENZUUR/ASCORBINEZUUR/BIOTINE/FOLIUMZUUR/CYANOCOBALAMINE/TOCOFEROL, DL-ALFA-/ERGOCALCIFEROL/FYTOMENADION/RETINOL	EMULSIE VOOR INFUSIE		ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE ACETAAT/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/CALCIUMCHLORIDE 2-WATER/CHROOM(III)CHLORIDE 6-WATER/GLYCEROFOSFAAT DINATRIUM-5.5-WATER/MAGNESIUMSULFAAT 7-WATER/KALIUMCHLORIDE/KALIUMJODIDE/KOPER(II)CHLORIDE 2-WATER/MANGAAN(II)CHLORIDE 4-WATER/NATRIUMACETAAT 3-WATER/NATRIUMFLUORIDE/NATRIUMMOLYBDAAT 2-WATER/NATRIUMSELENIET 0-WATER/FERRICHLORIDE 6-WATER/ZINKCHLORIDE/ZINKSULFAAT 7-WATER/GLUCOSE 1-WATER/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD/THIAMINE NITRAAT/RIBOFLAVINE NATRIUMFOSFAAT-0-WATER/NICOTINAMIDE/PYRIDOXINE HYDROCHLORIDE/PANTOTHENAAT NATRIUM/ASCORBAAT NATRIUM/BIOTINE/FOLIUMZUUR/CYANOCOBALAMINE/TOCOFEROL, DL-ALFA-/ERGOCALCIFEROL/FYTOMENADION/RETINOL PALMITAAT
131180						FALSE	FALSE	FALSE	FALSE	FALSE	ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/CALCIUMCHLORIDE/GLYCEROFOSFORZUUR/MAGNESIUMSULFAAT/KALIUMCHLORIDE/NATRIUMACETAAT/ZINKSULFAAT/GLUCOSE/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD							ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/CALCIUMCHLORIDE/GLYCEROFOSFORZUUR/MAGNESIUMSULFAAT/KALIUMCHLORIDE/NATRIUMACETAAT/ZINKSULFAAT/GLUCOSE/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD	EMULSIE VOOR INFUSIE	SMOFKABIVEN	ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE ACETAAT/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/CALCIUMCHLORIDE 2-WATER/GLYCEROFOSFAAT DINATRIUM-5.5-WATER/MAGNESIUMSULFAAT 7-WATER/KALIUMCHLORIDE/NATRIUMACETAAT 3-WATER/ZINKSULFAAT 7-WATER/GLUCOSE 1-WATER/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD
132551						FALSE	FALSE	FALSE	FALSE	FALSE	ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/CALCIUMCHLORIDE/GLYCEROFOSFORZUUR/MAGNESIUMSULFAAT/KALIUMCHLORIDE/NATRIUMACETAAT/ZINKSULFAAT/GLUCOSE/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD							ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/CALCIUMCHLORIDE/GLYCEROFOSFORZUUR/MAGNESIUMSULFAAT/KALIUMCHLORIDE/NATRIUMACETAAT/ZINKSULFAAT/GLUCOSE/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD	EMULSIE VOOR INFUSIE	SMOFKABIVEN	ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE ACETAAT/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/CALCIUMCHLORIDE 2-WATER/GLYCEROFOSFAAT DINATRIUM-5.5-WATER/MAGNESIUMSULFAAT 7-WATER/KALIUMCHLORIDE/NATRIUMACETAAT 3-WATER/ZINKSULFAAT 7-WATER/GLUCOSE 1-WATER/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD
173746						FALSE	FALSE	FALSE	FALSE	FALSE	ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/CALCIUMCHLORIDE/GLYCEROFOSFORZUUR/MAGNESIUMSULFAAT/KALIUMCHLORIDE/NATRIUMACETAAT/ZINKSULFAAT/GLUCOSE/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD							ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/CALCIUMCHLORIDE/GLYCEROFOSFORZUUR/MAGNESIUMSULFAAT/KALIUMCHLORIDE/NATRIUMACETAAT/ZINKSULFAAT/GLUCOSE/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD	EMULSIE VOOR INFUSIE	SMOFKABIVEN	ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE ACETAAT/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/CALCIUMCHLORIDE 2-WATER/GLYCEROFOSFAAT DINATRIUM-5.5-WATER/MAGNESIUMSULFAAT 7-WATER/KALIUMCHLORIDE/NATRIUMACETAAT 3-WATER/ZINKSULFAAT 7-WATER/GLUCOSE 1-WATER/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD
178497						FALSE	FALSE	FALSE	FALSE	FALSE	ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/CALCIUMCHLORIDE/GLYCEROFOSFORZUUR/MAGNESIUMSULFAAT/KALIUMCHLORIDE/NATRIUMACETAAT/ZINKSULFAAT/GLUCOSE/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD							ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/CALCIUMCHLORIDE/GLYCEROFOSFORZUUR/MAGNESIUMSULFAAT/KALIUMCHLORIDE/NATRIUMACETAAT/ZINKSULFAAT/GLUCOSE/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD	EMULSIE VOOR INFUSIE	SMOFKABIVEN	ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE ACETAAT/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/CALCIUMCHLORIDE 2-WATER/GLYCEROFOSFAAT DINATRIUM-5.5-WATER/MAGNESIUMSULFAAT 7-WATER/KALIUMCHLORIDE/NATRIUMACETAAT 3-WATER/ZINKSULFAAT 7-WATER/GLUCOSE 1-WATER/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD
167355						FALSE	FALSE	FALSE	FALSE	FALSE	ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/CHROOM(III)CHLORIDE/KALIUMJODIDE/KOPER(II)CHLORIDE/MANGAAN(II)CHLORIDE/NATRIUMACETAAT/NATRIUMFLUORIDE/NATRIUMMOLYBDAAT/NATRIUMSELENIET/FERRICHLORIDE/ZINKCHLORIDE/GLUCOSE/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD/THIAMINE/RIBOFLAVINE/NICOTINAMIDE/PYRIDOXINE/PANTOTHEENZUUR/ASCORBINEZUUR/BIOTINE/FOLIUMZUUR/CYANOCOBALAMINE/TOCOFEROL, DL-ALFA-/ERGOCALCIFEROL/FYTOMENADION/RETINOL							ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/CHROOM(III)CHLORIDE/KALIUMJODIDE/KOPER(II)CHLORIDE/MANGAAN(II)CHLORIDE/NATRIUMACETAAT/NATRIUMFLUORIDE/NATRIUMMOLYBDAAT/NATRIUMSELENIET/FERRICHLORIDE/ZINKCHLORIDE/GLUCOSE/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD/THIAMINE/RIBOFLAVINE/NICOTINAMIDE/PYRIDOXINE/PANTOTHEENZUUR/ASCORBINEZUUR/BIOTINE/FOLIUMZUUR/CYANOCOBALAMINE/TOCOFEROL, DL-ALFA-/ERGOCALCIFEROL/FYTOMENADION/RETINOL	EMULSIE VOOR INFUSIE		ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE ACETAAT/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/CHROOM(III)CHLORIDE 6-WATER/KALIUMJODIDE/KOPER(II)CHLORIDE 2-WATER/MANGAAN(II)CHLORIDE 4-WATER/NATRIUMACETAAT 3-WATER/NATRIUMFLUORIDE/NATRIUMMOLYBDAAT 2-WATER/NATRIUMSELENIET 0-WATER/FERRICHLORIDE 6-WATER/ZINKCHLORIDE/GLUCOSE 1-WATER/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD/THIAMINE NITRAAT/RIBOFLAVINE NATRIUMFOSFAAT-0-WATER/NICOTINAMIDE/PYRIDOXINE HYDROCHLORIDE/PANTOTHENAAT NATRIUM/ASCORBAAT NATRIUM/BIOTINE/FOLIUMZUUR/CYANOCOBALAMINE/TOCOFEROL, DL-ALFA-/ERGOCALCIFEROL/FYTOMENADION/RETINOL PALMITAAT
131172						FALSE	FALSE	FALSE	FALSE	FALSE	ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/GLUCOSE/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD							ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/GLUCOSE/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD	EMULSIE VOOR INFUSIE	SMOFKABIVEN	ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE ACETAAT/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/GLUCOSE 1-WATER/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD
179361						FALSE	FALSE	FALSE	FALSE	FALSE	ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/GLUCOSE/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD							ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/GLUCOSE/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD	EMULSIE VOOR INFUSIE	SMOFKABIVEN	ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE ACETAAT/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/GLUCOSE 1-WATER/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD
9962						FALSE	FALSE	FALSE	FALSE	FALSE											
100056	x	x				TRUE	TRUE	FALSE	FALSE	FALSE	ALANYLGLUTAMINE							ALANYLGLUTAMINE	CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE	DIPEPTIVEN	ALANYLGLUTAMINE
167436						FALSE	FALSE	FALSE	FALSE	FALSE	ALANYLGLUTAMINE/ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/CALCIUMCHLORIDE/CHROOM(III)CHLORIDE/GLYCEROFOSFORZUUR/MAGNESIUMSULFAAT/KALIUMCHLORIDE/KALIUMJODIDE/KOPER(II)CHLORIDE/MANGAAN(II)CHLORIDE/NATRIUMACETAAT/NATRIUMFLUORIDE/NATRIUMMOLYBDAAT/NATRIUMSELENIET/FERRICHLORIDE/ZINKCHLORIDE/ZINKSULFAAT/GLUCOSE/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD/THIAMINE/RIBOFLAVINE/NICOTINAMIDE/PYRIDOXINE/PANTOTHEENZUUR/ASCORBINEZUUR/BIOTINE/FOLIUMZUUR/CYANOCOBALAMINE/TOCOFEROL, DL-ALFA-/ERGOCALCIFEROL/FYTOMENADION/RETINOL							ALANYLGLUTAMINE/ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/CALCIUMCHLORIDE/CHROOM(III)CHLORIDE/GLYCEROFOSFORZUUR/MAGNESIUMSULFAAT/KALIUMCHLORIDE/KALIUMJODIDE/KOPER(II)CHLORIDE/MANGAAN(II)CHLORIDE/NATRIUMACETAAT/NATRIUMFLUORIDE/NATRIUMMOLYBDAAT/NATRIUMSELENIET/FERRICHLORIDE/ZINKCHLORIDE/ZINKSULFAAT/GLUCOSE/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD/THIAMINE/RIBOFLAVINE/NICOTINAMIDE/PYRIDOXINE/PANTOTHEENZUUR/ASCORBINEZUUR/BIOTINE/FOLIUMZUUR/CYANOCOBALAMINE/TOCOFEROL, DL-ALFA-/ERGOCALCIFEROL/FYTOMENADION/RETINOL	EMULSIE VOOR INFUSIE		ALANYLGLUTAMINE/ALANINE/ARGININE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE ACETAAT/METHIONINE/FENYLALANINE/PROLINE/SERINE/TAURINE/THREONINE/TRYPTOFAAN/TYROSINE/VALINE/CALCIUMCHLORIDE 2-WATER/CHROOM(III)CHLORIDE 6-WATER/GLYCEROFOSFAAT DINATRIUM-5.5-WATER/MAGNESIUMSULFAAT 7-WATER/KALIUMCHLORIDE/KALIUMJODIDE/KOPER(II)CHLORIDE 2-WATER/MANGAAN(II)CHLORIDE 4-WATER/NATRIUMACETAAT 3-WATER/NATRIUMFLUORIDE/NATRIUMMOLYBDAAT 2-WATER/NATRIUMSELENIET 0-WATER/FERRICHLORIDE 6-WATER/ZINKCHLORIDE/ZINKSULFAAT 7-WATER/GLUCOSE 1-WATER/SOJAOLIE, GEZUIVERD/MIDDELLANGEKETENTRIGLYCERIDEN/OLIJFOLIE, GEZUIVERD/OMEGA-3-OLIE, GEZUIVERD/THIAMINE NITRAAT/RIBOFLAVINE NATRIUMFOSFAAT-0-WATER/NICOTINAMIDE/PYRIDOXINE HYDROCHLORIDE/PANTOTHENAAT NATRIUM/ASCORBAAT NATRIUM/BIOTINE/FOLIUMZUUR/CYANOCOBALAMINE/TOCOFEROL, DL-ALFA-/ERGOCALCIFEROL/FYTOMENADION/RETINOL PALMITAAT
88498	x					TRUE	FALSE	FALSE	FALSE	FALSE	ALBENDAZOL							ALBENDAZOL	TABLET	ESKAZOLE	ALBENDAZOL
11975	x	x	x	x		TRUE	TRUE	TRUE	TRUE	FALSE	ALBUMINE							ALBUMINE	INFUSIEVLOEISTOF	ALBUMINE HUMAAN BAXALTA; ALBUMAN; ALBUREX; ALBUNORM; FLEXBUMIN	ALBUMINE
66958						FALSE	FALSE	FALSE	FALSE	FALSE	ALBUMINE							ALBUMINE	INFUSIEVLOEISTOF	ALBUNORM; ALBUREX	ALBUMINE
113654						FALSE	FALSE	FALSE	FALSE	FALSE	ALBUMINE							ALBUMINE	OPLOSMIDDEL VOOR PARENTERAAL GEBRUIK		ALBUMINE
128295	x					TRUE	FALSE	FALSE	FALSE	FALSE	ALBUMINE							ALBUMINE	INFUSIEVLOEISTOF	ALBUMAN	ALBUMINE
122963						FALSE	FALSE	FALSE	FALSE	FALSE	ALBUMINEMICROSFEREN GEVULD MET PERFLUTREN							ALBUMINEMICROSFEREN GEVULD MET PERFLUTREN	SUSPENSIE VOOR INJECTIE	OPTISON	ALBUMINEMICROSFEREN GEVULD MET PERFLUTREN
162671						FALSE	FALSE	FALSE	FALSE	FALSE	ALBUTREPENONACOG ALFA							ALBUTREPENONACOG ALFA	POEDER VOOR INJECTIEVLOEISTOF	IDELVION	ALBUTREPENONACOG ALFA
162698						FALSE	FALSE	FALSE	FALSE	FALSE	ALBUTREPENONACOG ALFA							ALBUTREPENONACOG ALFA	POEDER VOOR INJECTIEVLOEISTOF	IDELVION	ALBUTREPENONACOG ALFA
162701						FALSE	FALSE	FALSE	FALSE	FALSE	ALBUTREPENONACOG ALFA							ALBUTREPENONACOG ALFA	POEDER VOOR INJECTIEVLOEISTOF	IDELVION	ALBUTREPENONACOG ALFA
162728						FALSE	FALSE	FALSE	FALSE	FALSE	ALBUTREPENONACOG ALFA							ALBUTREPENONACOG ALFA	POEDER VOOR INJECTIEVLOEISTOF	IDELVION	ALBUTREPENONACOG ALFA
134864						FALSE	FALSE	FALSE	FALSE	FALSE	ALDESLEUKINE							ALDESLEUKINE	POEDER VOOR INJECTIE/INFUSIEOPLOSSING	PROLEUKIN	ALDESLEUKINE
152374						FALSE	FALSE	FALSE	FALSE	FALSE	ALDESLEUKINE							ALDESLEUKINE	INJECTIE/INFUUS		ALDESLEUKINE
168718						FALSE	FALSE	FALSE	FALSE	FALSE	ALECTINIB							ALECTINIB	CAPSULE	ALECENSA	ALECTINIB HYDROCHLORIDE
114170						FALSE	FALSE	FALSE	FALSE	FALSE	ALEMTUZUMAB							ALEMTUZUMAB	CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE	LEMTRADA	ALEMTUZUMAB
137944						FALSE	FALSE	FALSE	FALSE	FALSE	ALEMTUZUMAB							ALEMTUZUMAB	INFUUS		ALEMTUZUMAB
154784	x					TRUE	FALSE	FALSE	FALSE	FALSE	ALENDRONINEZUUR							ALENDRONINEZUUR	TABLET		ALENDRONINEZUUR
154792	x					TRUE	FALSE	FALSE	FALSE	FALSE	ALENDRONINEZUUR							ALENDRONINEZUUR	TABLET		ALENDRONINEZUUR
160652						FALSE	FALSE	FALSE	FALSE	FALSE	ALENDRONINEZUUR							ALENDRONINEZUUR	DRANK	BONASOL	ALENDRONINEZUUR
154806						FALSE	FALSE	FALSE	FALSE	FALSE	ALENDRONINEZUUR/COLECALCIFEROL							ALENDRONINEZUUR/COLECALCIFEROL	TABLET	FOSAVANCE; ADROVANCE; VANTAVO	ALENDRONINEZUUR/COLECALCIFEROL
